experiment,dgp,n,p,B,min_leaf,rep,snr,method,mse,mae,mse_true,coverage,interval_score,interval_width,dm_stat,dm_p,runtime,lam_eb,lam_js,leaves,n_eff,sigma2,tau2,tuned_leaf,tuned_mtry
extended,dgp1,1200,20,25,5,3,0.1469661706489762,BART,1.2727695776540418,0.8247169530287797,0.06032268010642751,0.948,6.522581712514952,4.515249490391212,-0.8745399555831332,0.38203446362022936,35.58074314999976,0.8522182351170262,0.8513179867756864,192.44,3.428384330846053,0.5147168885922333,0.851068133611133,20,10
extended,dgp1,1200,20,25,5,3,0.1469661706489762,NGBoost,1.367296189894266,0.8353596953328355,0.08578269043226094,0.95,6.781741175917932,4.767311412079243,1.396620395659326,0.16283794837286322,1.2638471250002112,0.8522182351170262,0.8513179867756864,192.44,3.428384330846053,0.5147168885922333,0.851068133611133,20,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,RF,1.4022565246545204,0.850210966582669,0.08795588104226783,0.942,6.619894583651186,4.557489342854913,2.458209748182043,0.014131993157449998,0.1591435049995198,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,SSRF,1.3868380730177947,0.8441598354896142,0.07639997512962564,0.944,6.5593668861078,4.5056385937117875,-1.472080839065822,0.14131399923887686,0.1591435049995198,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,SSRF-JS,1.3879787891221844,0.8447450699864381,0.07728352855536272,0.944,6.562037911723362,4.513450686585644,,,0.1591435049995198,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,RF-H,1.3700036328318634,0.8366119477985499,0.07467601048018584,0.954,6.344256537901759,4.663506077665344,-0.8482363429659189,0.3965095501811568,0.055741056999977445,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,SSRF-H,1.436578312188631,0.8627864809785033,0.14265340915106003,0.952,6.539034359927759,4.905157412651443,1.6033552306359367,0.10917234299626213,0.055741056999977445,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,SSRF-JS-H,1.435590412996157,0.8621998975153197,0.1427555863481535,0.954,6.535003999320898,4.9112379890909015,1.570074125863108,0.11671452504415944,0.055741056999977445,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,SSRF-rob,1.3935603155351934,0.8468718014003531,0.0811364660686821,0.942,6.586530872664272,4.542167998997031,2.1388994629666485,0.032685740791199874,0.1730288560002009,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
extended,dgp1,1200,20,25,5,4,0.1462787066419191,RidgeRF,1.383865284193344,0.8375980449199049,0.09350890690709131,0.94,6.559537881586912,4.42403548789504,-0.19322689372766674,0.8468205544731809,0.10139320300004329,0.855128659342772,0.8542270491552351,191.56,3.4623467854608387,0.47508778864877643,0.7957193041346055,10,10
