experiment,dgp,n,p,B,min_leaf,rep,rule,mean_abs_C,mean_bound,rel_C,s_lambda,identity_err,mse_true,mse_common
heterogeneity,dgp1,1200,10,100,5,14,EB,0.00421601269008859,0.04579015007517282,0.012188457961837486,0.055774210089809866,4.440892098500626e-16,0.049204226892100154,0.049605499823014806
heterogeneity,dgp1,1200,10,100,5,14,JS,0.0012783867110135946,0.014617994142185658,0.00369580545210206,0.017846395060992223,6.661338147750939e-16,0.04965564435531175,0.04965089944230742
heterogeneity,dgp1,1200,10,500,5,0,EB,0.0024572091357009055,0.0510752342582106,0.008845845015301895,0.060348827279739246,2.220446049250313e-16,0.06224332694973796,0.06248501171767386
heterogeneity,dgp1,1200,10,500,5,0,JS,0.0006169376290099698,0.015880140333836702,0.0022209483804370347,0.018782353073583388,2.220446049250313e-16,0.0624416284680118,0.062475631705678485
heterogeneity,dgp1,1200,10,500,5,1,EB,0.0021642715003545375,0.04527397994562317,0.006745871701941513,0.056002167325322844,6.661338147750939e-16,0.04510234747362089,0.04531878627018691
heterogeneity,dgp1,1200,10,500,5,1,JS,0.0005214748371164912,0.014111779175478999,0.0016253978978157007,0.01746146776604259,6.661338147750939e-16,0.045326618805245716,0.04532490144324434
heterogeneity,dgp1,1200,10,500,5,2,EB,0.0022601646527067613,0.049750470620429456,0.007995527388544622,0.060333625779422535,4.440892098500626e-16,0.0663686471418038,0.06659713745540051
heterogeneity,dgp1,1200,10,500,5,2,JS,0.0006096044437008223,0.016215817757773605,0.002156528295383801,0.019690621270035718,4.440892098500626e-16,0.06666142067624554,0.06663977726635152
heterogeneity,dgp1,1200,10,500,5,3,EB,0.0024404302748962077,0.05172177532323695,0.007452731553121514,0.059335239214466026,3.3306690738754696e-16,0.05693069843799488,0.05702530729102219
heterogeneity,dgp1,1200,10,500,5,3,JS,0.0006407524017600432,0.016392212992773443,0.0019567679074701545,0.018824972031526215,3.3306690738754696e-16,0.05696251183503337,0.0569835714532185
heterogeneity,dgp1,1200,10,500,5,4,EB,0.00251556116588565,0.05102305210421652,0.008133001965244623,0.060122443122677595,3.3306690738754696e-16,0.05703494866257811,0.057091596718178865
heterogeneity,dgp1,1200,10,500,5,4,JS,0.0005831161230182106,0.01602121407014097,0.001885259097964828,0.018885703992000895,2.220446049250313e-16,0.05703417682253976,0.057035907470905714
heterogeneity,dgp1,1200,10,500,5,5,EB,0.0024590595336987696,0.052703702656815864,0.008517329964764984,0.062499918130629835,4.440892098500626e-16,0.05237640665598677,0.052585575620771985
heterogeneity,dgp1,1200,10,500,5,5,JS,0.0007067476788395087,0.01872146565212664,0.0024479290151440624,0.02220926004065883,4.440892098500626e-16,0.05250113271853353,0.052551147721706944
heterogeneity,dgp1,1200,10,500,5,6,EB,0.0023109609374132997,0.04996576278229959,0.007372882519952917,0.058229956751206624,3.3306690738754696e-16,0.0483238558018036,0.04849690871267384
heterogeneity,dgp1,1200,10,500,5,6,JS,0.0006144033507611246,0.016204497921861346,0.0019601905214796152,0.01890852527530067,2.220446049250313e-16,0.048524700037339726,0.048513490151458394
heterogeneity,dgp1,1200,10,500,5,7,EB,0.002276560617592209,0.04934186013426326,0.007948932095402575,0.058700502273024854,2.220446049250313e-16,0.0591580297698402,0.059406526043825354
heterogeneity,dgp1,1200,10,500,5,7,JS,0.0005992792601183503,0.015339667251572644,0.002092467957168691,0.018281610693629095,3.3306690738754696e-16,0.05939487843368455,0.05939593988838773
heterogeneity,dgp1,1200,10,500,5,8,EB,0.0022580982368592124,0.04834360282180212,0.0069930904606374435,0.057721446293826174,3.3306690738754696e-16,0.04538554635929839,0.04569535964231736
heterogeneity,dgp1,1200,10,500,5,8,JS,0.0005300866353953597,0.014792880173625289,0.0016416220219234903,0.01768146170222098,2.220446049250313e-16,0.04567060018406607,0.04570180871424493
heterogeneity,dgp1,1200,10,500,5,9,EB,0.0023918901607193725,0.04971778373484573,0.007965316985678875,0.058567178086066915,4.440892098500626e-16,0.047409351075316596,0.04759661123890585
heterogeneity,dgp1,1200,10,500,5,9,JS,0.0005603472758602355,0.014469721926701687,0.0018660320392580435,0.01705645176332721,3.3306690738754696e-16,0.04755816704333351,0.04757681090883903
heterogeneity,dgp1,1200,10,500,5,10,EB,0.0023987103016653304,0.04887176922740184,0.008153169391664425,0.05873765718450841,3.3306690738754696e-16,0.060612002824188306,0.06084867677103724
heterogeneity,dgp1,1200,10,500,5,10,JS,0.0005191667963730094,0.014261537113400205,0.0017646377849039096,0.017162768304714113,2.220446049250313e-16,0.06085036255426816,0.060870329499777595
heterogeneity,dgp1,1200,10,500,5,11,EB,0.002475757169905423,0.04896611888600789,0.007667059123068233,0.0570372261591747,6.661338147750939e-16,0.04875448637995281,0.04916135156713095
heterogeneity,dgp1,1200,10,500,5,11,JS,0.000601598422602073,0.015212333713736485,0.0018630626341317978,0.017749620455929788,4.440892098500626e-16,0.0491905576933,0.04918991842363813
heterogeneity,dgp1,1200,10,500,5,12,EB,0.0021403585010533062,0.04558875251223263,0.006938540970635387,0.056953741006524186,2.220446049250313e-16,0.046274075155916944,0.04629307064945297
heterogeneity,dgp1,1200,10,500,5,12,JS,0.0005656673438146464,0.014527267482681346,0.0018337610446459815,0.018166608662457562,4.440892098500626e-16,0.04628110672056498,0.0462715075595745
heterogeneity,dgp1,1200,10,500,5,13,EB,0.00227580936254063,0.048550434256711086,0.007792213185703897,0.05824469171530338,4.440892098500626e-16,0.05352456899743781,0.05370993485543758
heterogeneity,dgp1,1200,10,500,5,13,JS,0.000573441044004922,0.0147163316972828,0.00196342230499071,0.01767460531369487,4.440892098500626e-16,0.05368743714637817,0.05369150902960918
heterogeneity,dgp1,1200,10,500,5,14,EB,0.0025159374416449326,0.05314824110027097,0.009010407004758357,0.06116278190723757,2.220446049250313e-16,0.05726945374600025,0.05748004573643075
heterogeneity,dgp1,1200,10,500,5,14,JS,0.0006099414174045039,0.01630610881849522,0.0021844026520311997,0.018787310656680094,4.440892098500626e-16,0.05750191185989647,0.05752522804702941
heterogeneity,dgp2,300,10,10,5,0,EB,0.00893708656516134,0.029692315628846003,0.03765185959944849,0.055412001242692736,2.220446049250313e-16,0.055703065594212786,0.055698516677578684
heterogeneity,dgp2,300,10,10,5,0,JS,0.003058847663806901,0.011229426903621418,0.012886895738788144,0.021104035232340713,4.440892098500626e-16,0.05596485567075787,0.05592083037952143
heterogeneity,dgp2,300,10,10,5,1,EB,0.00801973285437847,0.02713270647865672,0.02590965675378557,0.04886073906718134,4.440892098500626e-16,0.07214499962292416,0.07283984451723467
heterogeneity,dgp2,300,10,10,5,1,JS,0.0032135364223289595,0.01238900347767132,0.010382094663274692,0.02240714806982156,4.440892098500626e-16,0.07337059219786463,0.07337392392246914
heterogeneity,dgp2,300,10,10,5,2,EB,0.009089185766296304,0.030109763329385083,0.033408376149060184,0.05478035338991969,3.3306690738754696e-16,0.0672431045464867,0.0668321538080498
heterogeneity,dgp2,300,10,10,5,2,JS,0.0037476755986738147,0.014323469338285011,0.01377502444161922,0.026144056129629226,3.3306690738754696e-16,0.06779498497526919,0.06750182058468672
heterogeneity,dgp2,300,10,10,5,3,EB,0.00838563762911337,0.027801634607947465,0.030357097186050522,0.05300812578375938,3.3306690738754696e-16,0.046793826711717106,0.04729743220817995
heterogeneity,dgp2,300,10,10,5,3,JS,0.0037459364640405712,0.014135109926370919,0.013560776451494894,0.02700572400056577,3.3306690738754696e-16,0.04768527619100735,0.047452395732963976
heterogeneity,dgp2,300,10,10,5,4,EB,0.0118169153971675,0.04051205629394515,0.048436976798719486,0.06783823599845692,2.220446049250313e-16,0.06652085788761805,0.06792559673506958
heterogeneity,dgp2,300,10,10,5,4,JS,0.006483091271719188,0.024531898140701284,0.02657388421241584,0.0416673768607635,3.3306690738754696e-16,0.06810103635918151,0.06856213512242663
heterogeneity,dgp2,300,10,10,5,5,EB,0.009213977759899152,0.029118470086687765,0.03285703334659558,0.05167216471016437,3.3306690738754696e-16,0.07323136850818357,0.0754151252454034
heterogeneity,dgp2,300,10,10,5,5,JS,0.0029303075541679373,0.011400504203313159,0.010449473130064365,0.02031947726867924,4.440892098500626e-16,0.07609772953111639,0.07628834841666896
heterogeneity,dgp2,300,10,10,5,6,EB,0.009734190437392702,0.033338544523309255,0.04035817618537232,0.059107927003057496,3.3306690738754696e-16,0.06053392334587274,0.06154625022060506
heterogeneity,dgp2,300,10,10,5,6,JS,0.004425781879186553,0.01601754895356286,0.01834939289374345,0.028549026222022832,2.7755575615628914e-16,0.06254523522400875,0.062076477024271125
heterogeneity,dgp2,300,10,10,5,7,EB,0.014124082221277139,0.047337864385873674,0.060325165336263614,0.07740513821735368,4.440892098500626e-16,0.08803860710181724,0.08892974181313056
heterogeneity,dgp2,300,10,10,5,7,JS,0.009440316442025103,0.03288106915544804,0.04032040038211541,0.05412776761488424,3.3306690738754696e-16,0.08952499954437192,0.09007788889715067
heterogeneity,dgp2,300,10,10,5,8,EB,0.0110234959231335,0.04281344363030874,0.03913985614379852,0.07278237781257492,3.3306690738754696e-16,0.07023254763345008,0.06959576330226667
heterogeneity,dgp2,300,10,10,5,8,JS,0.007492763294608288,0.02731362671963386,0.02660369083595938,0.046390185216682395,3.3306690738754696e-16,0.07075067706551502,0.07042211913278837
heterogeneity,dgp2,300,10,10,5,9,EB,0.012701506054017745,0.0474733156383231,0.04804705712095716,0.07775971114429964,3.3306690738754696e-16,0.07303865801632387,0.07393397025292654
heterogeneity,dgp2,300,10,10,5,9,JS,0.008335442483423449,0.03204865903198549,0.031531180588054375,0.052529965410676616,2.220446049250313e-16,0.07405173231868929,0.07441786961000747
heterogeneity,dgp2,300,10,10,5,10,EB,0.009573052269531057,0.038046285155772144,0.04091056139266552,0.06628464353165069,2.220446049250313e-16,0.07802106399468571,0.07812295385299842
heterogeneity,dgp2,300,10,10,5,10,JS,0.004996429779718713,0.02102532994474733,0.021352306609450665,0.0371122262931286,4.440892098500626e-16,0.07931550379986145,0.07908438738833987
heterogeneity,dgp2,300,10,10,5,11,EB,0.009390505500114632,0.031621417792561494,0.03290937305610167,0.05412537945298139,3.3306690738754696e-16,0.06029337026851235,0.05998558777759229
heterogeneity,dgp2,300,10,10,5,11,JS,0.005182914584026216,0.018198544049171327,0.018163715421022502,0.031114331662660803,4.440892098500626e-16,0.060990349642229845,0.06039612859822131
heterogeneity,dgp2,300,10,10,5,12,EB,0.011750895737990366,0.04547632135140552,0.045097633606741995,0.07875390539503328,3.3306690738754696e-16,0.06442092380758217,0.0649083623193535
heterogeneity,dgp2,300,10,10,5,12,JS,0.007771367025129276,0.027883022358210705,0.029824982753419774,0.04832954921616988,4.440892098500626e-16,0.06519942447778393,0.06536143307280551
heterogeneity,dgp2,300,10,10,5,13,EB,0.011582689663386705,0.03926122542824467,0.04041254410610395,0.06467178183128669,4.440892098500626e-16,0.07117292751786974,0.07194011302990773
heterogeneity,dgp2,300,10,10,5,13,JS,0.0051868653798760895,0.020605617791896527,0.018097215070802142,0.03417917266889142,4.440892098500626e-16,0.07219382981008368,0.07221684529958176
heterogeneity,dgp2,300,10,10,5,14,EB,0.010837114011628077,0.03827942213906744,0.04052562461317015,0.06431224469569602,2.220446049250313e-16,0.06980504568466801,0.07052404146975237
heterogeneity,dgp2,300,10,10,5,14,JS,0.0060963172195224085,0.021290811266205956,0.02279731143329132,0.03563123341031,2.220446049250313e-16,0.07105391056840098,0.0711010373177473
heterogeneity,dgp2,300,10,100,5,0,EB,0.00518854066910473,0.05262803113175886,0.023758971060670597,0.0802696805522117,3.3306690738754696e-16,0.05114033447062741,0.051301139502394434
heterogeneity,dgp2,300,10,100,5,0,JS,0.0028817197126696586,0.03160130959974742,0.013195751874119196,0.04833888489372512,2.220446049250313e-16,0.05096527991921961,0.05116705588695048
heterogeneity,dgp2,300,10,100,5,1,EB,0.0039053313946592768,0.04056924584495684,0.01924145472272651,0.06656668604509802,3.3306690738754696e-16,0.0451158239791521,0.04563281950740611
heterogeneity,dgp2,300,10,100,5,1,JS,0.0015344966476107313,0.019273902610720775,0.0075604205593296425,0.03172927531668893,3.3306690738754696e-16,0.04551513727408354,0.04558420594900014
heterogeneity,dgp2,300,10,100,5,2,EB,0.0065442483002049944,0.07286900255943053,0.024851077108298255,0.10571964391284663,3.3306690738754696e-16,0.04452692407223274,0.045408632474726054
heterogeneity,dgp2,300,10,100,5,2,JS,0.005253126365110518,0.056329106265100154,0.01994818081014847,0.08198074297936479,2.7755575615628914e-16,0.04544875653569534,0.04550716700821473
heterogeneity,dgp2,300,10,100,5,3,EB,0.0045720002381086184,0.0519063813362088,0.01881588444099748,0.07134599780222592,4.440892098500626e-16,0.05456977658337579,0.0544344351104795
heterogeneity,dgp2,300,10,100,5,3,JS,0.002476641018882126,0.02999653314457324,0.010192517232325927,0.041228985795631,4.440892098500626e-16,0.05473553810646608,0.05445960518302499
heterogeneity,dgp2,300,10,100,5,4,EB,0.005144375897949558,0.052437508481397686,0.027932374546843303,0.08105745783728875,3.3306690738754696e-16,0.04574318350131995,0.04624408737710656
heterogeneity,dgp2,300,10,100,5,4,JS,0.0025409533993507307,0.031934755472785036,0.013796593302022979,0.04940391420653039,4.440892098500626e-16,0.04605374636072566,0.04613277353753633
heterogeneity,dgp2,300,10,100,5,5,EB,0.004659393124932281,0.0538638023635726,0.022392033751177837,0.08233349845754384,3.3306690738754696e-16,0.05320269983207106,0.05284317380025968
heterogeneity,dgp2,300,10,100,5,5,JS,0.0026089684278713552,0.03272089806928703,0.012538136947502544,0.050000174851362954,2.220446049250313e-16,0.05285901247818954,0.05267770331644047
heterogeneity,dgp2,300,10,100,5,6,EB,0.0031106871873380214,0.036631217851371314,0.012673284283972863,0.061206223897702014,5.551115123125783e-16,0.04058769591802369,0.04090042270602665
heterogeneity,dgp2,300,10,100,5,6,JS,0.001546045816307445,0.017906714293398004,0.0062987619667660335,0.029941281916654808,3.3306690738754696e-16,0.040752001738004924,0.040840980006479385
heterogeneity,dgp2,300,10,100,5,7,EB,0.003922781449319302,0.04258750432836048,0.015195919369853603,0.06513075013568752,3.3306690738754696e-16,0.050295229148713066,0.05055590852951539
heterogeneity,dgp2,300,10,100,5,7,JS,0.001984450324434369,0.023332824894060026,0.007687287072497302,0.03569848837912081,4.440892098500626e-16,0.05065177732089798,0.05078372181064178
heterogeneity,dgp2,300,10,100,5,8,EB,0.004551518542946156,0.04818739031773623,0.020804779636544892,0.07188230291764003,3.3306690738754696e-16,0.0393121742399781,0.03932318400209694
heterogeneity,dgp2,300,10,100,5,8,JS,0.0027544562535998626,0.028538271116547987,0.012590491466514954,0.04264978322909702,4.440892098500626e-16,0.03939878439545738,0.039303149688066426
heterogeneity,dgp2,300,10,100,5,9,EB,0.003656636041873526,0.044232664283159036,0.0157432909781373,0.0675679197013131,5.551115123125783e-16,0.044877235752565185,0.04481697266246582
heterogeneity,dgp2,300,10,100,5,9,JS,0.0018349288662361176,0.022424060178119525,0.007900107840795038,0.034252978225413885,3.3306690738754696e-16,0.04478550846822345,0.04480203152120844
heterogeneity,dgp2,300,10,100,5,10,EB,0.004384871349847181,0.04867164386540446,0.020483445417373777,0.0790798952982752,3.3306690738754696e-16,0.04682833128245988,0.047122086885134196
heterogeneity,dgp2,300,10,100,5,10,JS,0.0024283860763396514,0.0293592326228222,0.01134393912121214,0.04774666764534829,2.7755575615628914e-16,0.04695344053743925,0.047075792476357896
heterogeneity,dgp2,300,10,100,5,11,EB,0.006829269475461452,0.08312886613474922,0.02499673181423799,0.09980629297126464,4.440892098500626e-16,0.08397268812977071,0.08344927856529742
heterogeneity,dgp2,300,10,100,5,11,JS,0.0045918694847532195,0.059652202797106674,0.016807321844420797,0.07148212073996123,4.440892098500626e-16,0.08415701547499202,0.08380930472122136
heterogeneity,dgp2,300,10,100,5,12,EB,0.003545138027805673,0.03684874488949563,0.01552772097895714,0.06309949997563259,3.3306690738754696e-16,0.05019177719690056,0.05062898264515527
heterogeneity,dgp2,300,10,100,5,12,JS,0.001404083107079805,0.01742387030496128,0.006149890511173491,0.02985204787841678,3.3306690738754696e-16,0.050706410640642956,0.05075272682260696
heterogeneity,dgp2,300,10,100,5,13,EB,0.004119219960234605,0.04902367147633762,0.019918893729254865,0.07381770639405844,3.3306690738754696e-16,0.04827483787902194,0.04822464625098167
heterogeneity,dgp2,300,10,100,5,13,JS,0.0022711408967981237,0.02745026132732617,0.010982325441273573,0.041380117746822945,4.440892098500626e-16,0.04788822954931622,0.04810739471656465
heterogeneity,dgp2,300,10,100,5,14,EB,0.00347282102386764,0.04071755771566774,0.01558424152420105,0.06765632633477872,3.3306690738754696e-16,0.04197938325993975,0.04217065545812656
heterogeneity,dgp2,300,10,100,5,14,JS,0.0018499658810796577,0.022472178513305373,0.008301699080987709,0.03737722504776201,3.3306690738754696e-16,0.04217231108540313,0.04209010093134332
heterogeneity,dgp2,300,10,500,5,0,EB,0.003754495534575477,0.06145595804909726,0.02043999091828611,0.09701575447045047,1.3877787807814457e-16,0.06307017682047128,0.06390496060485934
heterogeneity,dgp2,300,10,500,5,0,JS,0.0023930356842004957,0.04361860195394133,0.013028015934961928,0.0689591687963678,2.220446049250313e-16,0.06364383361274452,0.06397001214860737
heterogeneity,dgp2,300,10,500,5,1,EB,0.0018856807551072472,0.039188826492480684,0.006847682682483355,0.06260545184583095,3.3306690738754696e-16,0.018401585104922416,0.018664381075744058
heterogeneity,dgp2,300,10,500,5,1,JS,0.0009723153249872351,0.020281369219845687,0.0035308770027986996,0.03243541400613096,3.3306690738754696e-16,0.01873573548075793,0.018731607783288105
heterogeneity,dgp2,300,10,500,5,2,EB,0.002153780132626081,0.04169931352288978,0.009548902692022937,0.06744018602377097,3.3306690738754696e-16,0.038001501128817686,0.03822621704849616
heterogeneity,dgp2,300,10,500,5,2,JS,0.0013141726000703078,0.022632268787593297,0.005826456511739385,0.03662736423366379,2.220446049250313e-16,0.03820636379339815,0.03823902891163213
heterogeneity,dgp2,300,10,500,5,3,EB,0.0024814567092229867,0.049379416100606435,0.01133350312317092,0.07396061946196325,2.220446049250313e-16,0.06415486291393378,0.06450908521890034
heterogeneity,dgp2,300,10,500,5,3,JS,0.0012455773200699212,0.028053188907814365,0.005688898135798495,0.04206634599009709,2.220446049250313e-16,0.06467827939957399,0.06462461863393447
heterogeneity,dgp2,300,10,500,5,4,EB,0.0018464009788475508,0.038906370356413644,0.008404555303540758,0.06227541575268552,3.3306690738754696e-16,0.08187887772586984,0.08189556625049696
heterogeneity,dgp2,300,10,500,5,4,JS,0.0009176092134165366,0.01895090011168382,0.004176826956629647,0.03035513911811226,3.3306690738754696e-16,0.08197865668046168,0.08197354588252176
heterogeneity,dgp2,300,10,500,5,5,EB,0.002366014971768175,0.04524591105721017,0.011128316203892579,0.06885229934168226,2.220446049250313e-16,0.04616310820507731,0.0462312340958279
heterogeneity,dgp2,300,10,500,5,5,JS,0.0008759686827043546,0.022785978061688725,0.004120031615250671,0.034692261448953106,3.3306690738754696e-16,0.04612581519535409,0.046147922180756834
heterogeneity,dgp2,300,10,500,5,6,EB,0.0020831931840932824,0.04521195567043191,0.00789743177639375,0.06864341418014591,3.3306690738754696e-16,0.02986083181696421,0.029899465081777335
heterogeneity,dgp2,300,10,500,5,6,JS,0.0011113479708768001,0.023703624323921015,0.004213144919468085,0.0360314609399084,2.220446049250313e-16,0.029925576355729084,0.029896148850223184
heterogeneity,dgp2,300,10,500,5,7,EB,0.0018408067970254974,0.041509042385803725,0.008938091157675661,0.06921429095636947,3.3306690738754696e-16,0.038672125132778276,0.03876793489048709
heterogeneity,dgp2,300,10,500,5,7,JS,0.0009142755499676685,0.021724341835837685,0.0044392916312834966,0.036271058910843125,2.220446049250313e-16,0.0386322898069825,0.03872602923666681
heterogeneity,dgp2,300,10,500,5,8,EB,0.0019830293641549535,0.043788743705903174,0.010724325565887857,0.06915347808815334,2.220446049250313e-16,0.058794025140959084,0.05866546284734656
heterogeneity,dgp2,300,10,500,5,8,JS,0.0010501939296421927,0.023393661806940497,0.005679503194649589,0.03695624612075155,2.220446049250313e-16,0.05858367220103388,0.05857352897056866
heterogeneity,dgp2,300,10,500,5,9,EB,0.002096051188465658,0.043095617378691047,0.009707197255199794,0.0672277461235079,3.3306690738754696e-16,0.04666003065184193,0.04682615607487182
heterogeneity,dgp2,300,10,500,5,9,JS,0.0009427118170849831,0.021873360968826708,0.004365871221852411,0.034134719299483286,2.220446049250313e-16,0.046625683307236994,0.04671307410793678
heterogeneity,dgp2,300,10,500,5,10,EB,0.0026311492000593065,0.0544892411097276,0.012735706665191264,0.07933843412537298,2.220446049250313e-16,0.060904215314456694,0.06132085321385011
heterogeneity,dgp2,300,10,500,5,10,JS,0.001427572593227803,0.032026684012094304,0.006909963825010723,0.04665551525289226,2.220446049250313e-16,0.061307640539064,0.06143480393022776
heterogeneity,dgp2,300,10,500,5,11,EB,0.001918861997763573,0.03890782344177803,0.008015970856014264,0.06365152135042335,2.220446049250313e-16,0.04403831881903252,0.044203709300297364
heterogeneity,dgp2,300,10,500,5,11,JS,0.001011491381812772,0.01918522808434227,0.004225465639097925,0.03138334649770856,2.220446049250313e-16,0.044051527043767594,0.04412590557760466
heterogeneity,dgp2,300,10,500,5,12,EB,0.0023096130107847055,0.04936089930472211,0.011785409270375328,0.07166169553143613,2.220446049250313e-16,0.04437946373089599,0.04443763910601638
heterogeneity,dgp2,300,10,500,5,12,JS,0.0010457643133536586,0.025593447218857188,0.00533628810353752,0.037183749049776324,2.220446049250313e-16,0.04425573821759434,0.04430412026843844
heterogeneity,dgp2,300,10,500,5,13,EB,0.0018211582994903395,0.04048826422401369,0.009769734064973879,0.07466681516122747,2.220446049250313e-16,0.039946202373574206,0.03999786341155621
heterogeneity,dgp2,300,10,500,5,13,JS,0.0011213203247826136,0.023154424574337647,0.006015403151852361,0.042737224866176066,1.6653345369377348e-16,0.03960995310563781,0.03973129653144073
heterogeneity,dgp2,300,10,500,5,14,EB,0.0027601641644362535,0.05604684402417243,0.013628868595926475,0.08677868925273491,2.220446049250313e-16,0.04540949365244775,0.04569028642952682
heterogeneity,dgp2,300,10,500,5,14,JS,0.0014185539598585793,0.0351212864828115,0.007004396971834623,0.054351942541843196,2.220446049250313e-16,0.04540575535275158,0.0455258926439538
heterogeneity,dgp2,1200,10,10,5,0,EB,0.008535487538944864,0.030135462650417024,0.0302610782792402,0.054186992097692,4.440892098500626e-16,0.05815205883201867,0.05895230207913486
heterogeneity,dgp2,1200,10,10,5,0,JS,0.0022017007609089327,0.00787879575233378,0.0078057449875398735,0.014201881095993915,4.440892098500626e-16,0.05874181771472702,0.0588106626788481
heterogeneity,dgp2,1200,10,10,5,1,EB,0.009998733650981898,0.03460845505146432,0.034244550465600515,0.05732219841880602,6.661338147750939e-16,0.04564439668671956,0.04644013292776452
heterogeneity,dgp2,1200,10,10,5,1,JS,0.003211764424396227,0.011573632756824681,0.01099993586728417,0.019426778595939824,2.220446049250313e-16,0.04634615548222047,0.0463885362141109
heterogeneity,dgp2,1200,10,10,5,2,EB,0.010516118123115255,0.036374004770733694,0.035677541104599475,0.058605181999705436,4.440892098500626e-16,0.058394309963450665,0.059760079273147096
heterogeneity,dgp2,1200,10,10,5,2,JS,0.0032602398372363647,0.011870012014213354,0.011060862900368002,0.019256224259735083,3.3306690738754696e-16,0.05988542926155938,0.05991978437243891
heterogeneity,dgp2,1200,10,10,5,3,EB,0.011046530632696986,0.03798751621001181,0.04096631305689294,0.06263956987106771,2.220446049250313e-16,0.06159482413873218,0.06268090064613772
heterogeneity,dgp2,1200,10,10,5,3,JS,0.00474548956288041,0.01702259338470309,0.017598757248339186,0.028083473256467567,2.220446049250313e-16,0.06299214798041652,0.06307213280074851
heterogeneity,dgp2,1200,10,10,5,4,EB,0.008871929649189902,0.03010321974279882,0.030977250712052252,0.05330118286305582,4.440892098500626e-16,0.048123115731441034,0.04880333818956135
heterogeneity,dgp2,1200,10,10,5,4,JS,0.002553382379753906,0.00946191348074655,0.008915396003911698,0.016856005523382924,3.3306690738754696e-16,0.048789883000036484,0.04885907870992473
heterogeneity,dgp2,1200,10,10,5,5,EB,0.008275439753677326,0.02851432957187257,0.02896534017089968,0.05128836683275463,3.3306690738754696e-16,0.05084642605935913,0.05139226503462318
heterogeneity,dgp2,1200,10,10,5,5,JS,0.001956132178498344,0.007324286945664112,0.006846770160373625,0.01323149415470115,3.3306690738754696e-16,0.051713760928250814,0.05159872416848314
heterogeneity,dgp2,1200,10,10,5,6,EB,0.010221121708570608,0.033212049284218975,0.037740421720116636,0.05599717403047127,4.440892098500626e-16,0.05092809419643144,0.05200819699838915
heterogeneity,dgp2,1200,10,10,5,6,JS,0.0037366635315926777,0.012751869886781978,0.013797238848084287,0.021612943701833948,4.440892098500626e-16,0.05225038642303788,0.05236002631834507
heterogeneity,dgp2,1200,10,10,5,7,EB,0.009288685173119824,0.029906036455950094,0.03579282780063424,0.05254919547804563,4.440892098500626e-16,0.057619612660507455,0.05870469365305204
heterogeneity,dgp2,1200,10,10,5,7,JS,0.0016056841789212934,0.005687652849547825,0.006187310286352327,0.010050201864264679,3.3306690738754696e-16,0.05895745899188735,0.05897172748926971
heterogeneity,dgp2,1200,10,10,5,8,EB,0.010778878638333924,0.03696233965410352,0.03556329377240427,0.06545277138453753,3.3306690738754696e-16,0.047461690657755816,0.04820188471292113
heterogeneity,dgp2,1200,10,10,5,8,JS,0.006129957513957002,0.022349738753803833,0.020224875629076197,0.03979501281428573,3.3306690738754696e-16,0.04836299584996227,0.048206057304460016
heterogeneity,dgp2,1200,10,10,5,9,EB,0.009300246294927436,0.032946328624735656,0.03127086337229761,0.05414995968664916,4.440892098500626e-16,0.05965330636312553,0.06159940043038136
heterogeneity,dgp2,1200,10,10,5,9,JS,0.0022052593057402254,0.008684806179018834,0.007414896365476149,0.014332897566458716,4.440892098500626e-16,0.06217093631287862,0.06213380072067171
heterogeneity,dgp2,1200,10,10,5,10,EB,0.009977070039572577,0.035223193787806355,0.03186598910090927,0.057705226358420875,4.440892098500626e-16,0.04962997754754488,0.050881152245042756
heterogeneity,dgp2,1200,10,10,5,10,JS,0.003625869112226553,0.012678187299309777,0.011580745163986519,0.02090213308424087,4.440892098500626e-16,0.051324821810436766,0.05132594937644565
heterogeneity,dgp2,1200,10,10,5,11,EB,0.009564382176491797,0.03225858769203377,0.03269242148916379,0.05452983013952373,2.7755575615628914e-16,0.04975387499177816,0.05063849970656452
heterogeneity,dgp2,1200,10,10,5,11,JS,0.0032053854065535133,0.011522800014903583,0.01095646418268698,0.019770125074217985,3.3306690738754696e-16,0.050851437137369566,0.05078219342425197
heterogeneity,dgp2,1200,10,10,5,12,EB,0.009650052002594365,0.0330586190355426,0.03339085790291524,0.05540252218479915,3.3306690738754696e-16,0.051476674729849035,0.052240142402215216
heterogeneity,dgp2,1200,10,10,5,12,JS,0.00329550214360396,0.0123045730907109,0.011403010446601617,0.02070734280064498,3.3306690738754696e-16,0.052345189158453334,0.05236103225625683
heterogeneity,dgp2,1200,10,10,5,13,EB,0.009679803683932061,0.03373397452460131,0.032518577668793056,0.05711353850362707,3.3306690738754696e-16,0.05286487620194144,0.05374144912488299
heterogeneity,dgp2,1200,10,10,5,13,JS,0.001714224182579859,0.006180145781410878,0.005758808137346691,0.010507181814545808,3.3306690738754696e-16,0.053927504506918064,0.05383078367916448
heterogeneity,dgp2,1200,10,10,5,14,EB,0.007555175414608974,0.027942175602694717,0.02406957964044348,0.05232845422988764,4.440892098500626e-16,0.037842056738337376,0.038073623811128145
heterogeneity,dgp2,1200,10,10,5,14,JS,0.0026286472489499752,0.01032925507320725,0.008374449411577126,0.01943550453144672,3.3306690738754696e-16,0.03815973995057662,0.038103046606511884
