experiment,dgp,n,p,B,min_leaf,rep,snr,method,mse,mae,mse_true,coverage,interval_score,interval_width,dm_stat,dm_p,runtime,lam_eb,lam_js,leaves,n_eff,sigma2,tau2,tuned_leaf,tuned_mtry
grid,dgp3,1200,20,10,5,4,0.19329831038710935,RF,0.92041844536192,0.6443446559126571,0.09702001280791613,0.9516666666666667,6.1265047788095375,3.8828338953042913,2.62425854315129,0.008794114158884462,0.0651559709999674,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,SSRF,0.9067724196725434,0.6348215807893609,0.07773234886560566,0.9516666666666667,6.133268569275435,3.7816008576226774,-1.0953084920864131,0.2736014735118335,0.0651559709999674,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,SSRF-JS,0.9076648497828311,0.6355444768557891,0.07959730151155699,0.9516666666666667,6.127089441903423,3.7687575682186996,,,0.0651559709999674,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,RF-H,0.9101155372051699,0.6364102514500916,0.08769963671801095,0.95,5.95460710161626,3.6971550544691034,0.135969515777602,0.8918682043196021,0.02201001000003089,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,SSRF-H,0.9912171585998935,0.6823379982751523,0.14778875590997523,0.955,6.147881555618407,4.0800714060680034,4.1898908020521155,2.995537146761818e-05,0.02201001000003089,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,SSRF-JS-H,0.9907879753180627,0.6810515637992647,0.14814226797434485,0.9516666666666667,6.1469455870294505,4.079940225632966,4.163226555548291,3.362227052147478e-05,0.02201001000003089,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,SSRF-rob,0.9144922649916566,0.640489788994591,0.08945243425972696,0.9516666666666667,6.126513580263929,3.825214477669277,2.157738102504267,0.031146300787118483,0.07923955699970975,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,RidgeRF,0.9334579546226042,0.6481679359851987,0.08452691707835534,0.9516666666666667,6.2285141876571375,3.947900946586696,1.4352558193232738,0.15147501310506864,0.14733983199994327,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,LassoRF,0.9194750216562418,0.6362357335742653,0.09779871033650503,0.9533333333333334,6.160254781213688,3.9480933368864015,0.6188131664747287,0.5361569927566823,0.039921278999827337,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,GBM,0.8971438711575134,0.6304926840423758,0.07151858393558844,0.94,6.141382092866777,3.4869081929323222,-0.6863018817183085,0.49265545484832707,0.21163464000028398,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,RF-tuned,0.8625078822824005,0.6079427899118703,0.03439326385523689,0.9483333333333334,6.039239310606971,3.4891808247085296,-3.3695292869002427,0.0007769095774473141,3.5704383649999727,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,10,5,4,0.19329831038710935,SSRF-tuned,0.8544526518239987,0.6055974419073243,0.03322567093344595,0.9483333333333334,5.968375822002755,3.5060584705061015,-3.89329726804614,0.0001043415388958518,3.617876070999955,0.8247001087632398,0.8230709910690226,191.8,3.458235441504715,0.44937918196285265,0.5974110223789385,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,RF,0.8565699173162549,0.6067471487349477,0.03463858000786291,0.955,6.122369499985529,3.7004310151849436,-2.4958789427006502,0.012698071771751425,3.2142292059998,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,SSRF,0.865768519854081,0.6115965756075119,0.03879788673486422,0.9516666666666667,6.117638031655508,3.692827414160582,-2.4933059414564744,0.01278998017938083,3.2142292059998,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,SSRF-JS,0.8661923998314988,0.6119779081149732,0.039080758021949165,0.9516666666666667,6.119477620183905,3.7006256633687817,,,3.2142292059998,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,RF-H,0.8747757115406777,0.6156177672969233,0.041564017053165585,0.9516666666666667,6.092064596337671,3.6658539688132943,1.7335960838323807,0.08324684245976142,1.1020417480003744,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,SSRF-H,0.9758854748083953,0.6745104014537799,0.1304394371229218,0.9516666666666667,6.1999399460182305,3.9610539496485595,8.053272011076837,1.929431531098596e-15,1.1020417480003744,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,SSRF-JS-H,0.9756566304254681,0.6743528870117386,0.13028243605833636,0.9516666666666667,6.199902626243796,3.9747987041256776,8.055015892409278,1.9035139742067204e-15,1.1020417480003744,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,SSRF-rob,0.8586886338277145,0.6079340090016293,0.03498305023408157,0.955,6.123526981544847,3.7304821948471,-2.9269984179434294,0.003487070244410113,3.720271754999885,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,RidgeRF,0.8867344689587836,0.62240004753484,0.0469388239790766,0.955,6.212356066202586,3.8750205322712192,2.3690391773491997,0.01799209544851331,1.9807274540003164,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
grid,dgp3,1200,20,500,5,4,0.19329831038710935,LassoRF,0.8952568696565485,0.6210255725773783,0.07129911296836461,0.9433333333333334,6.229945893082032,3.6086947000794907,1.855918219135973,0.0637104336658891,0.7302530870001647,0.8148828156355535,0.8131756074914609,191.272,3.45958218514377,0.4715289843348793,0.5861007087110143,80,10
